rank,star,status,status_datetime,officer_age,officer_unit_at_incident,trr_id,officer_id
Lieutenant of Police,,APPROVED,2019-12-22 02:01:00-06:00,,8,4644540,0
Police Officer,,SUBMITTED,2020-02-20 02:13:00-06:00,,721,4644540,0
Sergeant of Police,,APPROVED,2020-02-25 11:49:00-06:00,,721,4644540,0
Police Officer,,SUBMITTED,2019-12-22 03:25:00-06:00,,19,4645418,0
Sergeant of Police,,SUBMITTED,2019-12-22 03:37:00-06:00,,19,4645418,0
Police Officer,,SUBMITTED,2019-12-22 04:01:00-06:00,,19,4645418,0
Captain of Police,,APPROVED,2020-01-09 09:19:00-06:00,,19,4645418,0
Police Officer,,SUBMITTED,2019-12-22 02:51:00-06:00,,25,4648546,0
Sergeant of Police,,SUBMITTED,2019-12-22 03:57:00-06:00,,25,4648546,0
Lieutenant of Police,,APPROVED,2019-12-22 04:36:00-06:00,,25,4648546,0
Police Officer,,SUBMITTED,2019-12-22 02:55:00-06:00,,25,4649341,0
Sergeant of Police,,SUBMITTED,2019-12-22 04:09:00-06:00,,25,4649341,0
Lieutenant of Police,,APPROVED,2019-12-22 04:49:00-06:00,,25,4649341,0
Police Officer,,SUBMITTED,2019-12-22 04:16:00-06:00,,4,4651257,0
Sergeant of Police,,SUBMITTED,2019-12-22 04:54:00-06:00,,4,4651257,0
Lieutenant of Police,,APPROVED,2019-12-22 06:35:00-06:00,,4,4651257,0
Police Officer,,SUBMITTED,2019-12-22 09:33:00-06:00,,3,4652522,0
Sergeant of Police,,SUBMITTED,2019-12-22 09:54:00-06:00,,3,4652522,0
Lieutenant of Police,,APPROVED,2019-12-22 10:37:00-06:00,,3,4652522,0
Police Officer,,SUBMITTED,2020-04-10 06:18:00-05:00,,721,4652522,0
Sergeant of Police,,APPROVED,2020-04-10 06:23:00-05:00,,721,4652522,0
Police Officer / Field Training Officer,,SUBMITTED,2019-12-22 09:48:00-06:00,,14,4652999,0
Sergeant of Police,,SUBMITTED,2019-12-22 11:46:00-06:00,,14,4652999,0
Lieutenant of Police,,APPROVED,2019-12-23 12:42:00-06:00,,14,4652999,0
Sergeant of Police,,SUBMITTED,2019-12-22 08:53:00-06:00,,4,4653047,0
Sergeant of Police,,SUBMITTED,2019-12-22 09:01:00-06:00,,4,4653047,0
Lieutenant of Police,,APPROVED,2019-12-22 10:12:00-06:00,,4,4653047,0
Police Officer,,SUBMITTED,2019-12-22 09:33:00-06:00,,3,4653151,0
Sergeant of Police,,SUBMITTED,2019-12-22 09:51:00-06:00,,3,4653151,0
Lieutenant of Police,,APPROVED,2019-12-22 10:25:00-06:00,,3,4653151,0
Police Officer,,SUBMITTED,2020-04-10 06:17:00-05:00,,721,4653151,0
Sergeant of Police,,APPROVED,2020-04-10 06:26:00-05:00,,721,4653151,0
Police Officer,,SUBMITTED,2019-12-22 10:20:00-06:00,,14,4653532,0
Sergeant of Police,,SUBMITTED,2019-12-22 11:25:00-06:00,,14,4653532,0
Lieutenant of Police,,APPROVED,2019-12-23 12:37:00-06:00,,14,4653532,0
Police Officer,,SUBMITTED,2019-12-22 11:42:00-06:00,,14,4653790,0
Sergeant of Police,,SUBMITTED,2019-12-22 11:51:00-06:00,,14,4653790,0
Lieutenant of Police,,APPROVED,2019-12-23 12:35:00-06:00,,14,4653790,0
Police Officer,,SUBMITTED,2019-12-22 11:47:00-06:00,,704,4653848,0
Sergeant of Police,,SUBMITTED,2019-12-23 12:10:00-06:00,,701,4653848,0
Lieutenant of Police,,APPROVED,2019-12-23 12:33:00-06:00,,1,4653848,0
Police Officer,,SUBMITTED,2019-12-22 11:30:00-06:00,,3,4653971,0
Sergeant of Police,,SUBMITTED,2019-12-23 12:23:00-06:00,,3,4653971,0
Lieutenant of Police,,APPROVED,2019-12-23 12:46:00-06:00,,3,4653971,0
Police Officer,,SUBMITTED,2019-12-23 06:07:00-06:00,,12,4655651,0
Sergeant of Police,,SUBMITTED,2019-12-23 07:27:00-06:00,,12,4655651,0
Lieutenant of Police,,APPROVED,2019-12-23 07:39:00-06:00,,12,4655651,0
Police Officer,,SUBMITTED,2019-12-23 06:09:00-06:00,,12,4656152,0
Sergeant of Police,,SUBMITTED,2019-12-23 07:05:00-06:00,,12,4656152,0
Lieutenant of Police,,APPROVED,2019-12-23 07:28:00-06:00,,12,4656152,0
Police Officer,,SUBMITTED,2019-12-23 01:39:00-06:00,,REDACTED,4660563,0
Sergeant of Police,,SUBMITTED,2019-12-24 12:13:00-06:00,,REDACTED,4660563,0
Lieutenant of Police,,APPROVED,2019-12-24 12:31:00-06:00,,REDACTED,4660563,0
Police Officer,,SUBMITTED,2019-12-23 10:58:00-06:00,,11,4661113,0
Sergeant of Police,,SUBMITTED,2019-12-23 12:52:00-06:00,,16,4661113,0
Lieutenant of Police,,APPROVED,2019-12-23 12:58:00-06:00,,16,4661113,0
Police Officer,,SUBMITTED,2019-12-23 02:00:00-06:00,,5,4664330,0
Sergeant of Police,,SUBMITTED,2019-12-23 02:34:00-06:00,,5,4664330,0
Lieutenant of Police,,APPROVED,2019-12-23 02:48:00-06:00,,5,4664330,0
Police Officer,,SUBMITTED,2019-12-23 02:29:00-06:00,,REDACTED,4664688,0
Sergeant of Police,,SUBMITTED,2019-12-24 12:40:00-06:00,,REDACTED,4664688,0
Lieutenant of Police,,APPROVED,2019-12-24 12:48:00-06:00,,REDACTED,4664688,0
Police Officer,,SUBMITTED,2019-12-23 02:30:00-06:00,,REDACTED,4664693,0
Sergeant of Police,,SUBMITTED,2019-12-24 12:17:00-06:00,,REDACTED,4664693,0
Lieutenant of Police,,APPROVED,2019-12-24 12:34:00-06:00,,REDACTED,4664693,0
Police Officer,,SUBMITTED,2019-12-23 09:08:00-06:00,,19,4667209,0
Sergeant of Police,,SUBMITTED,2019-12-23 09:22:00-06:00,,19,4667209,0
Lieutenant of Police,,APPROVED,2019-12-23 09:50:00-06:00,,19,4667209,0
Police Officer,,SUBMITTED,2020-05-17 06:14:00-05:00,,721,4667209,0
Sergeant of Police,,APPROVED,2020-05-21 12:42:00-05:00,,721,4667209,0
Police Officer,,SUBMITTED,2019-12-23 09:19:00-06:00,,19,4668285,0
Sergeant of Police,,SUBMITTED,2019-12-23 09:34:00-06:00,,19,4668285,0
Police Officer,,SUBMITTED,2019-12-23 10:33:00-06:00,,19,4668285,0
Lieutenant of Police,,APPROVED,2019-12-23 10:47:00-06:00,,19,4668285,0
Police Officer,,SUBMITTED,2020-05-17 06:34:00-05:00,,721,4668285,0
Sergeant of Police,,APPROVED,2020-05-21 12:42:00-05:00,,721,4668285,0
Police Officer,,SUBMITTED,2019-12-23 09:05:00-06:00,,19,4668376,0
Sergeant of Police,,SUBMITTED,2019-12-23 09:30:00-06:00,,19,4668376,0
Police Officer,,SUBMITTED,2019-12-23 10:15:00-06:00,,19,4668376,0
Lieutenant of Police,,APPROVED,2019-12-23 10:31:00-06:00,,19,4668376,0
Police Officer,,SUBMITTED,2020-05-17 06:49:00-05:00,,721,4668376,0
Sergeant of Police,,APPROVED,2020-05-21 12:40:00-05:00,,721,4668376,0
Police Officer,,SUBMITTED,2019-12-24 01:28:00-06:00,,REDACTED,4676495,0
Police Officer,,SUBMITTED,2020-03-18 03:03:00-05:00,,11,5626820,0
Sergeant of Police,,SUBMITTED,2019-12-24 05:15:00-06:00,,REDACTED,4676495,0
Lieutenant of Police,,APPROVED,2019-12-24 05:26:00-06:00,,6,4676495,0
Police Officer,,SUBMITTED,2020-06-15 03:18:00-05:00,,721,4676495,0
Sergeant of Police,,APPROVED,2020-06-15 05:25:00-05:00,,721,4676495,0
Police Officer,,SUBMITTED,2019-12-24 11:59:00-06:00,,24,4682827,0
Sergeant of Police,,SUBMITTED,2019-12-25 02:32:00-06:00,,24,4682827,0
Lieutenant of Police,,APPROVED,2019-12-25 03:20:00-06:00,,24,4682827,0
Police Officer,,SUBMITTED,2019-12-25 12:00:00-06:00,,24,4682886,0
Sergeant of Police,,SUBMITTED,2019-12-25 02:30:00-06:00,,24,4682886,0
Lieutenant of Police,,APPROVED,2019-12-25 03:14:00-06:00,,24,4682886,0
Police Officer,,SUBMITTED,2019-12-24 11:09:00-06:00,,8,4682972,0
Sergeant of Police,,SUBMITTED,2019-12-24 11:42:00-06:00,,8,4682972,0
Lieutenant of Police,,APPROVED,2019-12-24 11:55:00-06:00,,8,4682972,0
Police Officer,,SUBMITTED,2020-03-31 01:25:00-05:00,,721,4682972,0
Sergeant of Police,,APPROVED,2020-04-03 01:17:00-05:00,,721,4682972,0
Police Officer,,SUBMITTED,2019-12-25 03:04:00-06:00,,6,4683685,0
Sergeant of Police,,SUBMITTED,2019-12-25 03:36:00-06:00,,6,4683685,0
Lieutenant of Police,,APPROVED,2019-12-25 04:20:00-06:00,,6,4683685,0
Sergeant of Police,,SUBMITTED,2020-03-25 11:06:00-05:00,,721,4683685,0
Sergeant of Police,,APPROVED,2020-03-25 11:06:00-05:00,,721,4683685,0
Police Officer,,SUBMITTED,2019-12-25 02:49:00-06:00,,11,4683712,0
Sergeant of Police,,SUBMITTED,2019-12-25 03:07:00-06:00,,11,4683712,0
Lieutenant of Police,,APPROVED,2019-12-25 04:12:00-06:00,,11,4683712,0
Police Officer,,SUBMITTED,2020-05-28 09:28:00-05:00,,721,4683712,0
Sergeant of Police,,APPROVED,2020-05-28 04:01:00-05:00,,721,4683712,0
Police Officer,,SUBMITTED,2019-12-25 03:45:00-06:00,,14,4683991,0
Sergeant of Police,,SUBMITTED,2019-12-25 04:23:00-06:00,,14,4683991,0
Lieutenant of Police,,APPROVED,2019-12-25 04:39:00-06:00,,14,4683991,0
Police Officer,,SUBMITTED,2019-12-25 04:51:00-06:00,,24,4684090,0
Sergeant of Police,,SUBMITTED,2019-12-25 05:08:00-06:00,,24,4684090,0
Lieutenant of Police,,APPROVED,2019-12-25 05:24:00-06:00,,24,4684090,0
Police Officer,,SUBMITTED,2020-04-03 04:12:00-05:00,,721,4684090,0
Sergeant of Police,,APPROVED,2020-04-08 09:27:00-05:00,,721,4684090,0
Police Officer,,SUBMITTED,2019-12-25 11:54:00-06:00,,9,4686334,0
Sergeant of Police,,SUBMITTED,2019-12-25 12:16:00-06:00,,9,4686334,0
Lieutenant of Police,,APPROVED,2019-12-25 01:01:00-06:00,,9,4686334,0
Police Officer,,SUBMITTED,2020-04-03 01:13:00-05:00,,721,4686334,0
Sergeant of Police,,APPROVED,2020-04-05 10:53:00-05:00,,721,4686334,0
Police Officer,,SUBMITTED,2019-12-25 09:44:00-06:00,,9,4686739,0
Police Officer,,SUBMITTED,2019-12-25 11:38:00-06:00,,9,4686739,0
Sergeant of Police,,SUBMITTED,2019-12-25 12:01:00-06:00,,9,4686739,0
Lieutenant of Police,,APPROVED,2019-12-25 01:06:00-06:00,,9,4686739,0
Police Officer,,SUBMITTED,2020-04-03 01:31:00-05:00,,721,4686739,0
Sergeant of Police,,APPROVED,2020-04-05 10:51:00-05:00,,721,4686739,0
Sergeant of Police,,SUBMITTED,2019-12-25 09:52:00-06:00,,16,4687070,0
Sergeant of Police,,SUBMITTED,2019-12-25 11:18:00-06:00,,16,4687070,0
Lieutenant of Police,,APPROVED,2019-12-25 12:16:00-06:00,,20,4687070,0
Police Officer,,SUBMITTED,2019-12-25 10:57:00-06:00,,16,4687346,0
Sergeant of Police,,SUBMITTED,2019-12-25 11:28:00-06:00,,16,4687346,0
Lieutenant of Police,,APPROVED,2019-12-25 12:15:00-06:00,,20,4687346,0
Police Officer,,SUBMITTED,2019-12-25 01:02:00-06:00,,11,4688321,0
Sergeant of Police,,SUBMITTED,2019-12-25 01:34:00-06:00,,11,4688321,0
Lieutenant of Police,,APPROVED,2019-12-25 02:18:00-06:00,,11,4688321,0
Sergeant of Police,,SUBMITTED,2019-12-25 07:46:00-06:00,,3,4690237,0
Lieutenant of Police,,SUBMITTED,2019-12-25 07:52:00-06:00,,3,4690237,0
Lieutenant of Police,,APPROVED,2019-12-25 08:58:00-06:00,,3,4690237,0
Police Officer,,SUBMITTED,2019-12-25 08:27:00-06:00,,12,4691040,0
Sergeant of Police,,SUBMITTED,2019-12-25 09:34:00-06:00,,12,4691040,0
Lieutenant of Police,,APPROVED,2019-12-25 09:46:00-06:00,,12,4691040,0
Sergeant of Police,,SUBMITTED,2020-03-25 12:05:00-05:00,,721,4691040,0
Sergeant of Police,,APPROVED,2020-03-25 12:06:00-05:00,,721,4691040,0
Police Officer,,SUBMITTED,2019-12-25 08:25:00-06:00,,12,4691162,0
Sergeant of Police,,SUBMITTED,2019-12-25 09:33:00-06:00,,12,4691162,0
Lieutenant of Police,,APPROVED,2019-12-25 09:44:00-06:00,,12,4691162,0
Sergeant of Police,,SUBMITTED,2020-03-25 12:07:00-05:00,,721,4691162,0
Sergeant of Police,,APPROVED,2020-03-25 12:07:00-05:00,,721,4691162,0
Police Officer,,SUBMITTED,2019-12-26 03:24:00-06:00,,10,4692677,0
Police Officer,,SUBMITTED,2019-12-26 03:58:00-06:00,,10,4692677,0
Sergeant of Police,,SUBMITTED,2019-12-26 04:03:00-06:00,,10,4692677,0
Deputy Chief,,APPROVED,2019-12-26 04:23:00-06:00,,140,4692677,0
Police Officer,,SUBMITTED,2019-12-26 04:31:00-06:00,,10,4692940,0
Sergeant of Police,,SUBMITTED,2019-12-26 04:42:00-06:00,,10,4692940,0
Deputy Chief,,APPROVED,2019-12-26 04:47:00-06:00,,140,4692940,0
Sergeant of Police,,SUBMITTED,2020-06-11 04:35:00-05:00,,721,4692940,0
Sergeant of Police,,APPROVED,2020-06-11 04:35:00-05:00,,721,4692940,0
Police Officer,,SUBMITTED,2019-12-26 06:07:00-06:00,,6,4702155,0
Sergeant of Police,,SUBMITTED,2019-12-26 06:57:00-06:00,,6,4702155,0
Lieutenant of Police,,APPROVED,2019-12-26 07:07:00-06:00,,6,4702155,0
Police Officer,,SUBMITTED,2019-12-26 08:00:00-06:00,,10,4704423,0
Sergeant of Police,,SUBMITTED,2019-12-26 08:48:00-06:00,,10,4704423,0
Lieutenant of Police,,APPROVED,2019-12-26 09:56:00-06:00,,10,4704423,0
Police Officer,,SUBMITTED,2019-12-26 08:45:00-06:00,,10,4704752,0
Sergeant of Police,,SUBMITTED,2019-12-26 09:02:00-06:00,,10,4704752,0
Lieutenant of Police,,APPROVED,2019-12-26 10:02:00-06:00,,10,4704752,0
Police Officer,,SUBMITTED,2019-12-28 02:16:00-06:00,,22,4720040,0
Sergeant of Police,,SUBMITTED,2019-12-28 02:36:00-06:00,,22,4720040,0
Lieutenant of Police,,APPROVED,2019-12-28 03:07:00-06:00,,22,4720040,0
Police Officer,,SUBMITTED,2020-06-01 04:20:00-05:00,,721,4720040,0
Sergeant of Police,,APPROVED,2020-06-02 12:01:00-05:00,,721,4720040,0
Police Officer,,SUBMITTED,2019-12-28 02:01:00-06:00,,22,4720268,0
Sergeant of Police,,SUBMITTED,2019-12-28 02:38:00-06:00,,22,4720268,0
Lieutenant of Police,,APPROVED,2019-12-28 03:20:00-06:00,,22,4720268,0
Police Officer,,SUBMITTED,2020-06-01 04:27:00-05:00,,721,4720268,0
Sergeant of Police,,SUBMITTED,2020-06-02 11:56:00-05:00,,721,4720268,0
Sergeant of Police,,SUBMITTED,2020-06-11 08:09:00-05:00,,721,4720268,0
Police Officer,,SUBMITTED,2019-12-27 11:34:00-06:00,,22,4720992,0
Sergeant of Police,,SUBMITTED,2019-12-28 01:06:00-06:00,,22,4720992,0
Lieutenant of Police,,APPROVED,2019-12-28 04:03:00-06:00,,22,4720992,0
Police Officer,,SUBMITTED,2020-06-01 04:31:00-05:00,,721,4720992,0
Sergeant of Police,,APPROVED,2020-06-02 12:00:00-05:00,,721,4720992,0
Police Officer,,SUBMITTED,2019-12-28 01:41:00-06:00,,22,4721377,0
Sergeant of Police,,SUBMITTED,2019-12-28 02:33:00-06:00,,22,4721377,0
Lieutenant of Police,,APPROVED,2019-12-28 03:49:00-06:00,,22,4721377,0
Police Officer,,SUBMITTED,2020-06-01 04:38:00-05:00,,721,4721377,0
Sergeant of Police,,APPROVED,2020-06-02 11:59:00-05:00,,721,4721377,0
Police Officer,,SUBMITTED,2019-12-28 01:42:00-06:00,,22,4721422,0
Sergeant of Police,,SUBMITTED,2019-12-28 02:31:00-06:00,,22,4721422,0
Police Officer,,SUBMITTED,2020-01-03 05:05:00-06:00,,22,4721422,0
Police Officer,,SUBMITTED,2020-06-01 04:41:00-05:00,,721,4721422,0
Sergeant of Police,,APPROVED,2020-06-02 11:59:00-05:00,,721,4721422,0
Police Officer,,SUBMITTED,2019-12-28 01:43:00-06:00,,22,4721476,0
Sergeant of Police,,SUBMITTED,2019-12-28 02:23:00-06:00,,22,4721476,0
Lieutenant of Police,,APPROVED,2019-12-28 04:19:00-06:00,,22,4721476,0
Police Officer,,SUBMITTED,2020-06-01 04:51:00-05:00,,721,4721476,0
Sergeant of Police,,APPROVED,2020-06-02 11:58:00-05:00,,721,4721476,0
Police Officer,,SUBMITTED,2019-12-28 12:16:00-06:00,,22,4721788,0
Sergeant of Police,,SUBMITTED,2019-12-28 12:54:00-06:00,,22,4721788,0
Lieutenant of Police,,APPROVED,2019-12-28 01:10:00-06:00,,22,4721788,0
Police Officer,,SUBMITTED,2020-06-01 05:06:00-05:00,,721,4721788,0
Sergeant of Police,,APPROVED,2020-06-02 11:57:00-05:00,,721,4721788,0
Police Officer,,SUBMITTED,2019-12-28 01:37:00-06:00,,4,4722032,0
Sergeant of Police,,SUBMITTED,2019-12-28 02:32:00-06:00,,4,4722032,0
Police Officer,,SUBMITTED,2019-12-28 02:44:00-06:00,,4,4722032,0
Lieutenant of Police,,APPROVED,2019-12-28 03:25:00-06:00,,4,4722032,0
Police Officer,,SUBMITTED,2019-12-28 03:42:00-06:00,,6,4722689,0
Sergeant of Police,,SUBMITTED,2019-12-28 03:53:00-06:00,,6,4722689,0
Lieutenant of Police,,APPROVED,2019-12-28 04:51:00-06:00,,6,4722689,0
Police Officer,,SUBMITTED,2019-12-28 03:43:00-06:00,,6,4722761,0
Sergeant of Police,,SUBMITTED,2019-12-28 03:50:00-06:00,,6,4722761,0
Lieutenant of Police,,APPROVED,2019-12-28 04:20:00-06:00,,6,4722761,0
Police Officer,,SUBMITTED,2019-12-28 12:27:00-06:00,,15,4725920,0
Police Officer,,SUBMITTED,2019-12-28 01:18:00-06:00,,15,4725920,0
Sergeant of Police,,SUBMITTED,2019-12-28 01:28:00-06:00,,15,4725920,0
Lieutenant of Police,,APPROVED,2019-12-28 01:34:00-06:00,,15,4725920,0
Police Officer,,SUBMITTED,2020-06-12 09:00:00-05:00,,721,4725920,0
Sergeant of Police,,SUBMITTED,2020-06-12 10:06:00-05:00,,721,4725920,0
Sergeant of Police,,SUBMITTED,2020-06-17 12:34:00-05:00,,721,4725920,0
Police Officer,,SUBMITTED,2019-12-28 12:22:00-06:00,,15,4726118,0
Sergeant of Police,,SUBMITTED,2019-12-28 01:13:00-06:00,,15,4726118,0
Police Officer,,SUBMITTED,2019-12-28 01:16:00-06:00,,15,4726118,0
Lieutenant of Police,,APPROVED,2019-12-28 01:23:00-06:00,,15,4726118,0
Police Officer,,SUBMITTED,2020-06-12 09:03:00-05:00,,721,4726118,0
Police Officer,,SUBMITTED,2020-06-12 10:20:00-05:00,,721,4726118,0
Sergeant of Police,,APPROVED,2020-06-17 04:43:00-05:00,,721,4726118,0
Police Officer,,SUBMITTED,2019-12-28 08:32:00-06:00,,8,4732100,0
Sergeant of Police,,SUBMITTED,2019-12-28 09:03:00-06:00,,8,4732100,0
Lieutenant of Police,,APPROVED,2019-12-28 09:16:00-06:00,,8,4732100,0
Police Officer,,SUBMITTED,2020-06-02 11:31:00-05:00,,721,4732100,0
Police Officer,,SUBMITTED,2019-12-29 01:03:00-06:00,,1,4733487,0
Sergeant of Police,,SUBMITTED,2019-12-29 03:19:00-06:00,,1,4733487,0
Lieutenant of Police,,APPROVED,2019-12-29 03:27:00-06:00,,1,4733487,0
Police Officer,,SUBMITTED,2019-12-29 01:19:00-06:00,,1,4733677,0
Sergeant of Police,,SUBMITTED,2019-12-29 01:25:00-06:00,,1,4733677,0
Lieutenant of Police,,APPROVED,2019-12-29 01:58:00-06:00,,1,4733677,0
Police Officer,,SUBMITTED,2019-12-29 02:24:00-06:00,,REDACTED,4734030,0
Sergeant of Police,,SUBMITTED,2019-12-29 03:18:00-06:00,,1,4734030,0
Lieutenant of Police,,APPROVED,2019-12-29 03:24:00-06:00,,1,4734030,0
Police Officer,,SUBMITTED,2019-12-29 07:28:00-06:00,,9,4734162,0
Sergeant of Police,,SUBMITTED,2019-12-29 08:09:00-06:00,,9,4734162,0
Lieutenant of Police,,APPROVED,2019-12-29 09:26:00-06:00,,9,4734162,0
Police Officer,,SUBMITTED,2020-04-15 11:34:00-05:00,,721,4734162,0
Sergeant of Police,,APPROVED,2020-04-16 04:12:00-05:00,,721,4734162,0
Police Officer,,SUBMITTED,2019-12-29 07:31:00-06:00,,9,4734228,0
Sergeant of Police,,SUBMITTED,2019-12-29 08:08:00-06:00,,9,4734228,0
Lieutenant of Police,,APPROVED,2019-12-29 09:23:00-06:00,,9,4734228,0
Police Officer,,SUBMITTED,2020-04-15 11:28:00-05:00,,721,4734228,0
Sergeant of Police,,APPROVED,2020-04-16 04:14:00-05:00,,721,4734228,0
Police Officer,,SUBMITTED,2019-12-29 07:52:00-06:00,,9,4734331,0
Sergeant of Police,,SUBMITTED,2019-12-29 08:07:00-06:00,,9,4734331,0
Lieutenant of Police,,APPROVED,2019-12-29 09:14:00-06:00,,9,4734331,0
Police Officer,,SUBMITTED,2020-04-15 11:37:00-05:00,,721,4734331,0
Sergeant of Police,,APPROVED,2020-04-16 04:09:00-05:00,,721,4734331,0
Sergeant of Police,,SUBMITTED,2019-12-29 07:31:00-06:00,,9,4734348,0
Sergeant of Police,,SUBMITTED,2019-12-29 07:48:00-06:00,,9,4734348,0
Sergeant of Police,,SUBMITTED,2019-12-29 08:20:00-06:00,,9,4734348,0
Lieutenant of Police,,APPROVED,2019-12-29 09:11:00-06:00,,9,4734348,0
Police Officer,,SUBMITTED,2020-04-15 11:39:00-05:00,,721,4734348,0
Sergeant of Police,,APPROVED,2020-04-16 04:08:00-05:00,,721,4734348,0
Police Officer,,SUBMITTED,2019-12-29 06:58:00-06:00,,9,4734474,0
Sergeant of Police,,SUBMITTED,2019-12-29 08:06:00-06:00,,9,4734474,0
Lieutenant of Police,,APPROVED,2019-12-29 08:21:00-06:00,,9,4734474,0
Police Officer,,SUBMITTED,2020-04-15 11:41:00-05:00,,721,4734474,0
Sergeant of Police,,APPROVED,2020-04-16 04:07:00-05:00,,721,4734474,0
Sergeant of Police,,SUBMITTED,2019-12-29 08:58:00-06:00,,24,4734830,0
Sergeant of Police,,SUBMITTED,2019-12-29 09:00:00-06:00,,24,4734830,0
Lieutenant of Police,,APPROVED,2019-12-29 09:29:00-06:00,,24,4734830,0
Police Officer,,SUBMITTED,2019-12-29 09:41:00-06:00,,8,4736217,0
Sergeant of Police,,SUBMITTED,2019-12-29 11:29:00-06:00,,8,4736217,0
Lieutenant of Police,,APPROVED,2019-12-29 12:00:00-06:00,,8,4736217,0
Police Officer,,SUBMITTED,2020-02-21 06:54:00-06:00,,721,4736217,0
Sergeant of Police,,APPROVED,2020-02-25 01:24:00-06:00,,721,4736217,0
Police Officer,,SUBMITTED,2019-12-29 09:41:00-06:00,,8,4736516,0
Sergeant of Police,,SUBMITTED,2019-12-29 11:26:00-06:00,,8,4736516,0
Lieutenant of Police,,APPROVED,2019-12-29 12:14:00-06:00,,8,4736516,0
Police Officer,,SUBMITTED,2020-02-21 06:52:00-06:00,,721,4736516,0
Sergeant of Police,,APPROVED,2020-02-25 01:26:00-06:00,,721,4736516,0
Police Officer,,SUBMITTED,2019-12-29 03:18:00-06:00,,211,4739345,0
Sergeant of Police,,SUBMITTED,2019-12-29 04:24:00-06:00,,211,4739345,0
Lieutenant of Police,,APPROVED,2019-12-29 05:23:00-06:00,,10,4739345,0
Police Officer,,SUBMITTED,2019-12-29 03:28:00-06:00,,211,4739572,0
Sergeant of Police,,SUBMITTED,2019-12-29 04:26:00-06:00,,211,4739572,0
Lieutenant of Police,,APPROVED,2019-12-29 05:07:00-06:00,,10,4739572,0
Police Officer,,SUBMITTED,2019-12-29 03:41:00-06:00,,211,4739735,0
Sergeant of Police,,SUBMITTED,2019-12-29 04:25:00-06:00,,211,4739735,0
Police Officer,,SUBMITTED,2019-12-29 04:37:00-06:00,,211,4739735,0
Lieutenant of Police,,APPROVED,2019-12-29 04:53:00-06:00,,10,4739735,0
Sergeant of Police,,APPROVED,2020-05-22 09:51:00-05:00,,721,4739735,0
Sergeant of Police,,SUBMITTED,2020-05-22 09:51:00-05:00,,721,4739735,0
Police Officer,,SUBMITTED,2019-12-29 07:15:00-06:00,,6,4741333,0
Police Officer,,SUBMITTED,2019-12-29 07:59:00-06:00,,6,4741333,0
Sergeant of Police,,SUBMITTED,2019-12-29 08:18:00-06:00,,6,4741333,0
Lieutenant of Police,,APPROVED,2019-12-29 08:27:00-06:00,,6,4741333,0
Police Officer,,SUBMITTED,2020-05-01 03:26:00-05:00,,721,4741333,0
Sergeant of Police,,APPROVED,2020-05-02 10:24:00-05:00,,721,4741333,0
Police Officer,,SUBMITTED,2019-12-29 07:50:00-06:00,,25,4742274,0
Sergeant of Police,,SUBMITTED,2019-12-29 08:56:00-06:00,,25,4742274,0
Lieutenant of Police,,APPROVED,2019-12-29 09:17:00-06:00,,25,4742274,0
Police Officer,,SUBMITTED,2019-12-29 07:48:00-06:00,,22,4742364,0
